country,city,total_events,total_conversions,conversion_rate_pct,last_updated
Cyprus,South Kaylaborough,1,0,0.00,2026-03-24 16:57:44.075579
Chad,Christopherberg,1,0,0.00,2026-03-24 16:47:17.880777
Cocos (Keeling) Islands,East Crystal,1,0,0.00,2026-03-24 16:58:09.616338
Reunion,Jenniferland,1,0,0.00,2026-03-24 16:50:09.006875
Senegal,Johnstonland,1,0,0.00,2026-03-24 16:48:44.446657
Indonesia,New Kellyfurt,1,0,0.00,2026-03-24 16:47:17.264064
Falkland Islands (Malvinas),Fishermouth,1,0,0.00,2026-03-24 16:57:47.974006
Iraq,Wilsonbury,1,1,100.00,2026-03-24 16:53:09.412856
Guernsey,Rebeccaland,1,0,0.00,2026-03-24 16:59:40.902661
Guernsey,Salazarfurt,1,0,0.00,2026-03-24 17:01:46.935031
Guernsey,East Jenniferchester,1,0,0.00,2026-03-24 17:00:44.297357
Sudan,South Diane,1,0,0.00,2026-03-24 16:49:29.560344
Congo,New Anna,1,0,0.00,2026-03-24 17:01:08.159379
Argentina,Pierceside,1,0,0.00,2026-03-24 16:47:19.757500
Seychelles,South Henryport,1,0,0.00,2026-03-24 16:47:20.730015
British Indian Ocean Territory (Chagos Archipelago),South Amandafurt,1,0,0.00,2026-03-24 16:55:39.083933
Saint Barthelemy,Whiteside,1,0,0.00,2026-03-24 16:51:41.260124
Tonga,New Nathanton,1,1,100.00,2026-03-24 16:58:07.816515
Uruguay,South Kyleport,1,0,0.00,2026-03-24 16:48:43.786898
San Marino,Lake Tiffanytown,1,0,0.00,2026-03-24 16:57:13.307905
Mayotte,Scottton,1,1,100.00,2026-03-24 16:59:13.773299
Kuwait,West Tracey,1,0,0.00,2026-03-24 17:00:11.626155
Uganda,East Tony,1,0,0.00,2026-03-24 16:47:21.731338
Poland,Patriciaberg,1,0,0.00,2026-03-24 16:58:39.422481
Iraq,Rileyport,1,0,0.00,2026-03-24 16:51:15.862275
Palestinian Territory,Webbborough,1,0,0.00,2026-03-24 16:53:10.501304
Maldives,East Miranda,1,0,0.00,2026-03-24 16:47:21.144385
Central African Republic,Sullivanhaven,1,0,0.00,2026-03-24 16:50:43.809763
Papua New Guinea,Lake Robertmouth,1,0,0.00,2026-03-24 17:00:12.624632
Congo,Port Ashleyshire,1,1,100.00,2026-03-24 16:57:13.327691
Saint Kitts and Nevis,Port Kevinfurt,1,0,0.00,2026-03-24 16:47:19.562186
Serbia,New Christinetown,1,0,0.00,2026-03-24 16:51:40.041337
Western Sahara,Port Alex,1,0,0.00,2026-03-24 17:00:12.735267
Chad,North Paulton,1,1,100.00,2026-03-24 16:53:47.039119
Singapore,Raystad,1,0,0.00,2026-03-24 16:59:14.486958
Turks and Caicos Islands,Kevinmouth,1,0,0.00,2026-03-24 16:53:46.617844
Malaysia,Port Adamhaven,1,0,0.00,2026-03-24 16:51:14.991987
Russian Federation,Port Christopher,1,0,0.00,2026-03-24 16:47:21.421658
Chad,South Stevenburgh,1,0,0.00,2026-03-24 16:54:44.015400
Jersey,Lake Brittanyfurt,1,0,0.00,2026-03-24 16:55:39.427018
Vanuatu,Johnsonfurt,1,0,0.00,2026-03-24 16:47:20.265808
New Caledonia,Owensview,1,0,0.00,2026-03-24 16:57:13.080299
Pitcairn Islands,New Joshua,1,0,0.00,2026-03-24 16:53:47.741290
Guam,Granthaven,1,0,0.00,2026-03-24 16:55:39.083933
Equatorial Guinea,Lake Tamara,1,0,0.00,2026-03-24 16:59:41.580486
Aruba,Colemanville,1,1,100.00,2026-03-24 17:01:07.861788
Tuvalu,Joyceborough,1,1,100.00,2026-03-24 16:53:11.942670
United States Minor Outlying Islands,South Tammy,1,0,0.00,2026-03-24 16:52:47.389633
Bahamas,West Carolynville,1,1,100.00,2026-03-24 16:48:45.838536
Kenya,South Megan,1,0,0.00,2026-03-24 16:55:39.744847
Central African Republic,Whitefurt,1,0,0.00,2026-03-24 16:52:08.488276
North Macedonia,Jacksonstad,1,0,0.00,2026-03-24 16:47:21.126208
Andorra,Richardchester,1,1,100.00,2026-03-24 17:01:42.828450
Iraq,Valeriehaven,1,0,0.00,2026-03-24 16:48:44.401319
British Indian Ocean Territory (Chagos Archipelago),Andrewshire,1,0,0.00,2026-03-24 16:47:45.642651
Syrian Arab Republic,New Michael,1,0,0.00,2026-03-24 16:47:15.255028
Belize,New Richard,1,0,0.00,2026-03-24 16:53:44.761254
Guinea,Reyesburgh,1,0,0.00,2026-03-24 16:59:38.824379
Bahrain,Jenniferberg,1,0,0.00,2026-03-24 17:01:45.100827
Cote d'Ivoire,East Mariaberg,1,0,0.00,2026-03-24 16:57:46.370893
Fiji,Port Dustin,1,0,0.00,2026-03-24 16:57:14.321243
Uruguay,New Kelli,1,0,0.00,2026-03-24 16:51:16.935341
American Samoa,Richardsville,1,0,0.00,2026-03-24 16:50:06.497078
Sudan,East Maria,1,0,0.00,2026-03-24 16:47:16.049226
Morocco,Emilychester,1,0,0.00,2026-03-24 16:55:41.136547
Austria,North Williamstad,1,0,0.00,2026-03-24 16:51:17.421015
Heard Island and McDonald Islands,East Joshuaview,1,0,0.00,2026-03-24 16:52:09.390801
Malta,South Beth,1,1,100.00,2026-03-24 16:57:43.227081
San Marino,Phillipsfurt,1,1,100.00,2026-03-24 16:49:08.258590
Ireland,West Jenniferland,1,0,0.00,2026-03-24 16:57:47.517350
Indonesia,Josephfurt,1,1,100.00,2026-03-24 17:01:43.657775
Ireland,New Scotthaven,1,0,0.00,2026-03-24 17:00:47.589810
Niue,Sandraland,1,1,100.00,2026-03-24 16:56:35.364608
Mauritania,Derrickville,1,0,0.00,2026-03-24 17:01:43.470213
Holy See (Vatican City State),Port Theresabury,1,0,0.00,2026-03-24 16:53:44.038921
Turkmenistan,Stacytown,1,0,0.00,2026-03-24 16:47:16.970784
Mozambique,North Lisa,1,0,0.00,2026-03-24 16:55:40.312372
Martinique,West Reneeland,1,1,100.00,2026-03-24 16:57:44.034297
Martinique,East Ashleyborough,1,0,0.00,2026-03-24 16:56:38.427260
Brazil,New Michaelmouth,1,1,100.00,2026-03-24 16:50:07.027511
Lebanon,Laurafurt,1,0,0.00,2026-03-24 16:59:40.081466
Cameroon,New Eric,1,0,0.00,2026-03-24 16:48:13.416028
North Macedonia,Bryantstad,1,0,0.00,2026-03-24 16:47:17.213386
Saint Martin,Fredericktown,1,0,0.00,2026-03-24 16:49:28.136884
Saint Lucia,Williamschester,1,0,0.00,2026-03-24 16:47:18.489599
Algeria,East Luis,1,0,0.00,2026-03-24 16:52:45.894849
Chad,Jonathanfort,1,0,0.00,2026-03-24 16:47:15.079650
Spain,Malikville,1,0,0.00,2026-03-24 16:59:38.679978
British Indian Ocean Territory (Chagos Archipelago),Lawsonbury,1,0,0.00,2026-03-24 16:59:39.406312
Colombia,Troyhaven,1,0,0.00,2026-03-24 16:47:20.754619
Australia,New Dawnfort,1,0,0.00,2026-03-24 16:59:38.105514
Switzerland,Margarethaven,1,0,0.00,2026-03-24 16:52:44.461118
Western Sahara,Turnerburgh,1,0,0.00,2026-03-24 16:58:08.539066
Iraq,New Davidton,1,1,100.00,2026-03-24 16:52:12.254222
Mayotte,Fernandezville,1,1,100.00,2026-03-24 17:00:44.950344
Guinea,Port Todd,1,0,0.00,2026-03-24 16:50:04.896363
Maldives,East Anthonymouth,1,0,0.00,2026-03-24 16:52:09.797322
Western Sahara,West Elizabethbury,1,0,0.00,2026-03-24 16:47:15.464492
Costa Rica,East Christine,1,0,0.00,2026-03-24 16:47:45.641711
Uruguay,South Natashamouth,1,0,0.00,2026-03-24 16:47:18.838063
British Indian Ocean Territory (Chagos Archipelago),Thomasburgh,1,0,0.00,2026-03-24 16:47:16.522381
Algeria,Billybury,1,0,0.00,2026-03-24 16:47:23.130731
Poland,Lisafort,1,0,0.00,2026-03-24 16:58:39.771099
Swaziland,Pattersonborough,1,0,0.00,2026-03-24 16:48:10.312857
Uganda,Websterchester,1,0,0.00,2026-03-24 16:57:47.856088
Swaziland,New Matthewton,1,0,0.00,2026-03-24 16:50:05.000136
Israel,East Shaunton,1,0,0.00,2026-03-24 16:52:43.485763
Liechtenstein,Ericachester,1,0,0.00,2026-03-24 16:48:46.197548
Philippines,New Ryan,1,0,0.00,2026-03-24 16:52:12.889771
Guyana,Cherylhaven,1,0,0.00,2026-03-24 16:51:40.061576
Hungary,Marvinchester,1,0,0.00,2026-03-24 16:58:39.235662
Colombia,Jessicabury,1,0,0.00,2026-03-24 16:52:11.821443
Cyprus,Debraside,1,1,100.00,2026-03-24 16:47:21.955439
Belgium,Port Williamville,1,0,0.00,2026-03-24 16:47:16.970784
Benin,East Jeffrey,1,0,0.00,2026-03-24 16:52:44.446328
Niger,Lisamouth,1,0,0.00,2026-03-24 16:47:17.544064
Venezuela,Hallfort,1,0,0.00,2026-03-24 16:59:38.846174
Malta,East Kristinaport,1,0,0.00,2026-03-24 16:50:43.557801
Palestinian Territory,West Sarachester,1,0,0.00,2026-03-24 16:55:07.603785
Gabon,Wilkersonbury,1,0,0.00,2026-03-24 17:01:04.776644
Andorra,Mcdonaldborough,1,0,0.00,2026-03-24 16:54:45.181743
Ecuador,Dominiquemouth,1,0,0.00,2026-03-24 16:53:10.767026
Sweden,West Arthurburgh,1,1,100.00,2026-03-24 16:48:43.956523
Bosnia and Herzegovina,Snyderfort,1,0,0.00,2026-03-24 16:54:46.465522
Iceland,Sarahberg,1,0,0.00,2026-03-24 17:00:11.405701
El Salvador,Anthonyfurt,1,0,0.00,2026-03-24 16:59:40.380112
Guadeloupe,New Stephaniehaven,1,0,0.00,2026-03-24 16:51:41.234098
Netherlands,Nicholasstad,1,0,0.00,2026-03-24 16:59:39.678086
British Indian Ocean Territory (Chagos Archipelago),Roberthaven,1,1,100.00,2026-03-24 16:47:44.782266
Congo,North Elizabeth,1,0,0.00,2026-03-24 16:51:40.402653
Ethiopia,East Nancyport,1,0,0.00,2026-03-24 16:52:09.740702
Dominican Republic,Jessicashire,1,1,100.00,2026-03-24 16:56:04.241696
Gabon,Wallaceton,1,0,0.00,2026-03-24 16:52:45.138861
Morocco,Nelsonfurt,1,0,0.00,2026-03-24 16:57:44.837064
Tokelau,Christophermouth,1,0,0.00,2026-03-24 16:56:34.389748
Brazil,Steveland,1,0,0.00,2026-03-24 16:56:07.933264
Brazil,Shahshire,1,0,0.00,2026-03-24 16:55:10.647311
Cocos (Keeling) Islands,South Gabriellaville,1,0,0.00,2026-03-24 16:48:09.959138
Algeria,Kimmouth,1,0,0.00,2026-03-24 16:52:10.127492
Martinique,Perkinsborough,1,0,0.00,2026-03-24 16:48:44.165201
Bangladesh,Amyport,1,0,0.00,2026-03-24 16:52:43.569893
Saint Kitts and Nevis,West Elizabethville,1,0,0.00,2026-03-24 16:50:03.816147
Fiji,Pierceside,1,0,0.00,2026-03-24 16:52:45.392821
Moldova,Kevinville,1,0,0.00,2026-03-24 16:47:21.571652
Uganda,Deckerside,1,1,100.00,2026-03-24 17:01:07.524633
Bolivia,West Jessica,1,0,0.00,2026-03-24 17:01:06.108744
Fiji,Christopherhaven,1,1,100.00,2026-03-24 16:58:09.851272
Jersey,Mckeeport,1,0,0.00,2026-03-24 16:49:12.262189
Australia,New Amymouth,1,1,100.00,2026-03-24 16:53:47.202256
Monaco,Port Wesley,1,0,0.00,2026-03-24 16:56:38.061885
Trinidad and Tobago,Parkborough,1,0,0.00,2026-03-24 16:47:41.558653
Egypt,Lake Megan,1,0,0.00,2026-03-24 16:53:07.568072
Cape Verde,Dianafort,1,0,0.00,2026-03-24 16:49:09.403292
Swaziland,Spenceton,1,0,0.00,2026-03-24 16:50:07.643022
Philippines,Delgadofurt,1,0,0.00,2026-03-24 16:48:09.410174
Burkina Faso,Julieport,1,0,0.00,2026-03-24 16:47:17.509033
Mayotte,Freemanbury,1,0,0.00,2026-03-24 16:48:10.723138
Kenya,West Natalie,1,0,0.00,2026-03-24 17:00:42.999143
Libyan Arab Jamahiriya,Jenniferton,1,0,0.00,2026-03-24 16:53:44.432959
Bermuda,Lake Catherineburgh,1,0,0.00,2026-03-24 16:47:21.653720
British Indian Ocean Territory (Chagos Archipelago),North Brandon,1,0,0.00,2026-03-24 16:47:17.875033
Myanmar,West Tammie,1,0,0.00,2026-03-24 16:51:14.670793
Israel,Port Seth,1,0,0.00,2026-03-24 16:58:38.651925
Qatar,New Tammy,1,0,0.00,2026-03-24 16:52:09.579896
British Virgin Islands,East Daniellestad,1,0,0.00,2026-03-24 16:47:17.692247
Mongolia,Kingtown,1,0,0.00,2026-03-24 16:51:38.405241
Guinea-Bissau,Loganburgh,1,0,0.00,2026-03-24 16:47:20.932606
Gambia,Port Brittanychester,1,1,100.00,2026-03-24 16:47:19.522801
Papua New Guinea,North James,1,1,100.00,2026-03-24 16:49:09.852047
Iceland,Grimesside,1,1,100.00,2026-03-24 16:55:09.068523
Guadeloupe,Lake Lisaberg,1,0,0.00,2026-03-24 16:53:46.281765
Reunion,East Timothy,1,0,0.00,2026-03-24 16:50:08.779800
Honduras,Danielmouth,1,0,0.00,2026-03-24 16:47:17.027395
Yemen,Goodville,1,0,0.00,2026-03-24 16:52:46.555027
Kenya,Port Tamaraton,1,0,0.00,2026-03-24 16:47:20.423065
Cyprus,Lake Daniel,1,0,0.00,2026-03-24 16:52:10.247807
Cocos (Keeling) Islands,Katherineside,1,0,0.00,2026-03-24 17:01:44.315019
Ghana,Brownside,1,0,0.00,2026-03-24 16:52:08.934029
Spain,Jimmyton,1,0,0.00,2026-03-24 17:01:06.485806
Kenya,South Jasonhaven,1,0,0.00,2026-03-24 16:59:17.597461
South Georgia and the South Sandwich Islands,Lake Jaytown,1,0,0.00,2026-03-24 17:01:46.450625
Marshall Islands,Christineland,1,0,0.00,2026-03-24 16:47:40.531603
Panama,North Candice,1,0,0.00,2026-03-24 16:47:19.757500
Wallis and Futuna,Deborahshire,1,0,0.00,2026-03-24 16:58:42.621537
Tunisia,Brianfort,1,0,0.00,2026-03-24 17:00:09.945923
United Arab Emirates,East Monicaton,1,0,0.00,2026-03-24 16:59:39.404867
Norfolk Island,Henryton,1,0,0.00,2026-03-24 16:50:06.239764
Angola,East Geraldside,1,1,100.00,2026-03-24 16:49:26.326449
Bahrain,Markmouth,1,0,0.00,2026-03-24 16:49:07.771843
Nauru,Angelaberg,1,0,0.00,2026-03-24 17:01:44.625433
Puerto Rico,Pamelashire,1,0,0.00,2026-03-24 17:00:45.911355
Central African Republic,Toniborough,1,0,0.00,2026-03-24 16:59:17.292101
Israel,Port Austinside,1,0,0.00,2026-03-24 16:57:14.701980
Algeria,South Jessica,1,0,0.00,2026-03-24 16:49:49.665541
Haiti,East Angela,1,0,0.00,2026-03-24 16:47:15.870321
Falkland Islands (Malvinas),West James,1,0,0.00,2026-03-24 16:59:37.800714
Belize,East Krista,1,0,0.00,2026-03-24 16:56:37.882511
Cambodia,Colleenville,1,0,0.00,2026-03-24 16:48:11.392094
Niue,Port Brent,1,1,100.00,2026-03-24 17:00:12.597466
Palestinian Territory,Lake Janice,1,0,0.00,2026-03-24 16:53:46.064410
Cape Verde,Lake Albertland,1,0,0.00,2026-03-24 16:49:10.835210
China,Port Sarahborough,1,0,0.00,2026-03-24 16:47:22.276418
United States of America,Matthewsborough,1,0,0.00,2026-03-24 17:01:07.040409
Saint Barthelemy,New Kelsey,1,0,0.00,2026-03-24 16:47:17.502341
French Polynesia,Fieldsside,1,0,0.00,2026-03-24 16:48:13.726418
Costa Rica,Port Krystal,1,0,0.00,2026-03-24 16:55:08.926950
Russian Federation,Jaimemouth,1,1,100.00,2026-03-24 16:47:21.955439
Cape Verde,Lake Jason,1,0,0.00,2026-03-24 16:55:39.869421
American Samoa,South Tylerbury,1,0,0.00,2026-03-24 16:48:45.088760
Bhutan,North Blakehaven,1,0,0.00,2026-03-24 16:56:33.983461
Albania,West Kevinchester,1,1,100.00,2026-03-24 16:47:22.447420
Taiwan,Mariaburgh,1,0,0.00,2026-03-24 16:54:13.483447
Ecuador,Lake Brandybury,1,0,0.00,2026-03-24 16:47:19.708654
Bahamas,West Edwin,1,0,0.00,2026-03-24 16:47:19.426931
Mauritius,Lake Phyllis,1,1,100.00,2026-03-24 16:49:29.560344
Fiji,Port Carrieport,1,1,100.00,2026-03-24 16:58:11.674140
Burundi,Lindseymouth,1,0,0.00,2026-03-24 17:01:43.039082
Equatorial Guinea,East Jessica,1,0,0.00,2026-03-24 16:51:39.253860
France,Tashaville,1,1,100.00,2026-03-24 16:56:37.703492
Micronesia,Hodgehaven,1,1,100.00,2026-03-24 16:47:20.545864
Germany,North Deborahchester,1,0,0.00,2026-03-24 17:00:44.719958
United States of America,Amandabury,1,1,100.00,2026-03-24 16:55:41.536028
Montenegro,Jesusmouth,1,0,0.00,2026-03-24 16:47:19.628413
Turkmenistan,Port Michaelbury,1,0,0.00,2026-03-24 17:01:43.333279
Greece,Bradyborough,1,0,0.00,2026-03-24 16:47:21.731338
Austria,North April,1,0,0.00,2026-03-24 16:56:35.807020
Switzerland,Vanessafort,1,0,0.00,2026-03-24 16:59:16.030308
Czech Republic,Lake Danielle,1,0,0.00,2026-03-24 16:53:46.405197
Madagascar,New Chelseashire,1,0,0.00,2026-03-24 17:01:45.067201
Wallis and Futuna,West Emilyville,1,0,0.00,2026-03-24 16:47:21.208730
Uruguay,Amberburgh,1,0,0.00,2026-03-24 16:47:23.118406
Bhutan,West Thomasville,1,1,100.00,2026-03-24 17:01:07.273925
Chad,Port David,1,0,0.00,2026-03-24 16:57:48.024949
Italy,Lake Madelinebury,1,1,100.00,2026-03-24 16:50:03.710578
El Salvador,New John,1,0,0.00,2026-03-24 16:47:15.255028
Montenegro,Port Oliviaport,1,0,0.00,2026-03-24 16:57:46.739061
Mexico,West Erika,1,0,0.00,2026-03-24 16:48:46.754262
Montenegro,Port Matthew,1,0,0.00,2026-03-24 16:51:14.670793
Tunisia,Rossmouth,1,0,0.00,2026-03-24 16:50:46.429618
Rwanda,Port Lynnmouth,1,1,100.00,2026-03-24 16:49:10.230680
Albania,New Chad,1,0,0.00,2026-03-24 16:56:36.981235
Tanzania,Hopkinsbury,1,1,100.00,2026-03-24 16:51:13.869841
Bahrain,New Robert,1,0,0.00,2026-03-24 16:49:09.839593
Equatorial Guinea,Harrisfurt,1,1,100.00,2026-03-24 16:47:15.080090
Benin,Port Dawn,1,0,0.00,2026-03-24 16:55:12.213255
Greenland,Jeffreyburgh,1,0,0.00,2026-03-24 16:52:45.157717
Ecuador,Lake Lisa,1,0,0.00,2026-03-24 16:47:17.134360
Fiji,Michelleville,1,0,0.00,2026-03-24 16:50:43.557801
United Kingdom,Robertmouth,1,0,0.00,2026-03-24 16:50:06.672334
Morocco,Dianamouth,1,0,0.00,2026-03-24 16:52:47.737763
Canada,Keithhaven,1,0,0.00,2026-03-24 16:49:28.375458
Iceland,West Michael,1,0,0.00,2026-03-24 16:47:41.564790
Mexico,Taylorville,1,0,0.00,2026-03-24 16:58:37.915315
Turkey,Robertberg,1,1,100.00,2026-03-24 16:48:13.207452
United States Virgin Islands,Bartonton,1,0,0.00,2026-03-24 17:00:13.131944
Heard Island and McDonald Islands,Briggsland,1,0,0.00,2026-03-24 16:55:08.259918
Yemen,West Elizabeth,1,0,0.00,2026-03-24 16:47:19.161851
Saint Helena,Smithport,1,1,100.00,2026-03-24 16:47:22.069590
Finland,New Austin,1,1,100.00,2026-03-24 16:54:14.820542
Mauritania,Aprilborough,1,0,0.00,2026-03-24 16:47:15.687793
Sri Lanka,Jonesville,1,0,0.00,2026-03-24 16:51:13.417340
Canada,Kristyhaven,1,0,0.00,2026-03-24 16:56:05.666633
Andorra,Johnchester,1,0,0.00,2026-03-24 16:52:46.027853
Zambia,West Lisamouth,1,1,100.00,2026-03-24 16:47:20.932606
American Samoa,New Lisa,1,0,0.00,2026-03-24 16:56:05.666633
Kazakhstan,East Dennischester,1,0,0.00,2026-03-24 17:01:04.982310
Portugal,Davidton,1,0,0.00,2026-03-24 16:48:44.933927
Ethiopia,Port Whitneyburgh,1,0,0.00,2026-03-24 16:54:13.426638
Costa Rica,Millertown,1,0,0.00,2026-03-24 16:56:34.452846
Djibouti,Codyfurt,1,0,0.00,2026-03-24 16:58:11.340321
Vanuatu,Haleyhaven,1,1,100.00,2026-03-24 16:54:17.779031
Panama,Rebeccaburgh,1,0,0.00,2026-03-24 16:57:15.859058
Ethiopia,East Albertfurt,1,0,0.00,2026-03-24 16:47:17.188483
Austria,West Kyleport,1,0,0.00,2026-03-24 17:01:45.387026
Madagascar,New Edward,1,0,0.00,2026-03-24 16:47:45.018273
Heard Island and McDonald Islands,Odonnellfurt,1,1,100.00,2026-03-24 16:52:47.258723
Israel,North Taylor,1,0,0.00,2026-03-24 16:51:13.510798
Romania,East Sherry,1,1,100.00,2026-03-24 16:47:19.757500
Dominica,Port Adam,1,0,0.00,2026-03-24 16:47:15.072772
Aruba,New Katelyn,1,0,0.00,2026-03-24 16:59:14.076931
Bermuda,West Bradleyton,1,0,0.00,2026-03-24 17:00:45.555011
Mali,Cabrerahaven,1,0,0.00,2026-03-24 16:47:22.887726
Svalbard & Jan Mayen Islands,Antoniomouth,1,1,100.00,2026-03-24 16:51:16.104771
Cook Islands,Lisaside,1,0,0.00,2026-03-24 16:47:22.978185
Turks and Caicos Islands,New Cindyshire,1,0,0.00,2026-03-24 16:47:17.828390
Jamaica,New Susanville,1,0,0.00,2026-03-24 16:58:09.234921
Armenia,Port Karinamouth,1,0,0.00,2026-03-24 16:53:11.926374
French Guiana,Gracemouth,1,0,0.00,2026-03-24 16:55:38.739321
Korea,Jasonshire,1,0,0.00,2026-03-24 16:51:16.474806
Christmas Island,Lake John,1,0,0.00,2026-03-24 16:59:13.852565
Antarctica (the territory South of 60 deg S),Vargashaven,1,1,100.00,2026-03-24 16:58:41.953711
Bolivia,Emilyside,1,0,0.00,2026-03-24 16:52:08.934029
Benin,Harperburgh,1,0,0.00,2026-03-24 16:52:43.265280
Portugal,West Michaelfurt,1,0,0.00,2026-03-24 16:48:45.569940
Montenegro,Hendersonside,1,0,0.00,2026-03-24 17:01:42.964761
Kazakhstan,Santiagoside,1,0,0.00,2026-03-24 16:47:19.071789
Djibouti,West Amandaport,1,1,100.00,2026-03-24 16:55:39.330618
Central African Republic,Martinfurt,1,1,100.00,2026-03-24 16:58:38.432217
Guernsey,Ramseybury,1,0,0.00,2026-03-24 16:55:07.753152
Madagascar,Parkerbury,1,0,0.00,2026-03-24 17:01:42.721560
Kazakhstan,Amyport,1,0,0.00,2026-03-24 16:51:38.568176
Isle of Man,Maloneview,1,1,100.00,2026-03-24 16:47:22.069590
Guyana,Morgantown,1,0,0.00,2026-03-24 16:47:21.727326
Jordan,Port Shannonview,1,1,100.00,2026-03-24 16:49:10.837048
Saint Martin,Williamsstad,1,1,100.00,2026-03-24 16:57:44.837064
Lao People's Democratic Republic,Lake Richard,1,0,0.00,2026-03-24 16:47:40.286529
United States Virgin Islands,Evansstad,1,1,100.00,2026-03-24 16:58:09.851272
Belarus,Lake Tracymouth,1,1,100.00,2026-03-24 16:51:13.642578
Mozambique,Gonzalezfurt,1,0,0.00,2026-03-24 16:51:39.911426
San Marino,Bondfurt,1,1,100.00,2026-03-24 16:49:49.936530
Guadeloupe,Owenstown,1,0,0.00,2026-03-24 16:50:46.104390
Chad,West Dennis,1,0,0.00,2026-03-24 16:55:07.368419
Poland,North Robert,1,0,0.00,2026-03-24 16:54:15.323654
Bouvet Island (Bouvetoya),North Samantha,1,0,0.00,2026-03-24 16:48:13.321891
Slovakia (Slovak Republic),Davisview,1,1,100.00,2026-03-24 16:52:47.215529
Argentina,Jeremyview,1,0,0.00,2026-03-24 16:47:17.264064
Honduras,Lake Jeromemouth,1,0,0.00,2026-03-24 16:54:16.017284
Panama,Dayborough,1,0,0.00,2026-03-24 16:55:40.937288
Burkina Faso,Toddfurt,1,0,0.00,2026-03-24 16:56:05.339259
Western Sahara,South Jamesside,1,0,0.00,2026-03-24 16:57:15.226271
Tokelau,West Mariaview,1,1,100.00,2026-03-24 17:00:45.170280
Cyprus,West Wendyfurt,1,0,0.00,2026-03-24 16:47:15.255464
China,Tammyton,1,0,0.00,2026-03-24 16:55:40.706939
Nauru,Jeffreyfurt,1,0,0.00,2026-03-24 16:54:45.061068
Albania,Johnfort,1,0,0.00,2026-03-24 16:47:21.955439
Bosnia and Herzegovina,West Jack,1,0,0.00,2026-03-24 16:47:23.053158
Cape Verde,Georgeborough,1,0,0.00,2026-03-24 16:47:15.687793
Honduras,North Amanda,1,0,0.00,2026-03-24 16:59:14.943130
Falkland Islands (Malvinas),Port Tracy,1,0,0.00,2026-03-24 16:58:08.663263
United States Virgin Islands,Port Rachel,1,0,0.00,2026-03-24 16:47:17.963654
Monaco,South Dana,1,0,0.00,2026-03-24 16:47:21.208730
Romania,Hortonton,1,1,100.00,2026-03-24 16:51:41.882826
Suriname,Port Kevinfurt,1,1,100.00,2026-03-24 16:55:11.588729
Libyan Arab Jamahiriya,Briannahaven,1,0,0.00,2026-03-24 16:59:17.397822
Micronesia,Whiteport,1,1,100.00,2026-03-24 16:52:08.895003
Croatia,Davidland,1,0,0.00,2026-03-24 16:59:16.144270
Afghanistan,Amyport,1,1,100.00,2026-03-24 16:50:07.907623
Jordan,Dianatown,1,0,0.00,2026-03-24 16:56:07.461887
Bahrain,Jonathanburgh,1,0,0.00,2026-03-24 16:52:44.489719
Barbados,East Sarah,1,0,0.00,2026-03-24 16:58:08.495369
Kyrgyz Republic,New Tinashire,1,0,0.00,2026-03-24 16:58:38.529534
Israel,West Daniel,1,1,100.00,2026-03-24 16:59:39.295046
Kuwait,Lake Hannah,1,0,0.00,2026-03-24 16:47:16.051664
Czech Republic,Hallstad,1,0,0.00,2026-03-24 16:54:47.182555
Rwanda,Williamsbury,1,0,0.00,2026-03-24 16:59:16.144270
Mali,South Mike,1,0,0.00,2026-03-24 16:57:43.139028
Cuba,West Richardmouth,1,0,0.00,2026-03-24 16:54:16.374800
Monaco,North Derrickside,1,0,0.00,2026-03-24 16:54:17.316554
Latvia,North Ryan,1,0,0.00,2026-03-24 16:56:06.362010
Gibraltar,Nicolefurt,1,0,0.00,2026-03-24 16:53:44.039369
India,Jennyhaven,1,0,0.00,2026-03-24 16:47:16.035598
Tonga,South Emily,1,0,0.00,2026-03-24 16:54:17.669541
Ethiopia,Brownborough,1,1,100.00,2026-03-24 16:54:15.830779
Bouvet Island (Bouvetoya),Montoyafurt,1,0,0.00,2026-03-24 17:01:46.871737
Serbia,North Victorview,1,0,0.00,2026-03-24 16:57:44.559531
Uzbekistan,North Kevintown,1,0,0.00,2026-03-24 16:51:14.713799
Somalia,West Jacobview,1,0,0.00,2026-03-24 17:01:07.514448
Guyana,Osbornland,1,0,0.00,2026-03-24 16:47:17.665814
Jersey,Saundersborough,1,0,0.00,2026-03-24 16:47:22.663804
Botswana,West Marcusbury,1,0,0.00,2026-03-24 17:00:13.505781
Singapore,Stevenburgh,1,0,0.00,2026-03-24 16:53:47.545794
Guernsey,Villamouth,1,1,100.00,2026-03-24 16:47:17.692247
Denmark,Tylerside,1,0,0.00,2026-03-24 16:49:49.430543
Nauru,Martinezport,1,0,0.00,2026-03-24 16:54:14.936210
El Salvador,Kellytown,1,0,0.00,2026-03-24 16:55:10.356504
Uganda,Beckyfurt,1,0,0.00,2026-03-24 16:49:26.659981
Hungary,Port Jacob,1,0,0.00,2026-03-24 16:49:13.297772
Holy See (Vatican City State),Boyermouth,1,0,0.00,2026-03-24 16:55:41.953911
